Nr.,x1,x2,y1,y2,z1,z2,z3,z4,U1,U2,Zeit
3042,"-0,8","5,6","-4,9","4,6","-169,2","-228,0","-180,4","-233,6","-0,1625","-0,2105","1,521"
3043,"-2,5","5,6","-5,2","4,9","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,5215"
3044,"-2,5","5,9","-5,2","4,2","-169,2","-225,2","-180,4","-236,4","-0,1676","-0,2155","1,522"
3045,"-2,5","5,2","-5,2","4,9","-169,2","-225,2","-186,0","-233,6","-0,1625","-0,2130","1,5225"
3046,"-2,5","5,6","-5,2","4,9","-166,4","-222,4","-183,2","-233,6","-0,1651","-0,2105","1,523"
3047,"-2,5","5,6","-4,9","4,6","-169,2","-225,2","-186,0","-233,6","-0,1651","-0,2105","1,5235"
3048,"-2,2","5,6","-5,2","4,2","-166,4","-225,2","-183,2","-236,4","-0,1676","-0,2130","1,524"
3049,"-2,5","5,6","-4,5","4,6","-169,2","-225,2","-183,2","-236,4","-0,1676","-0,2105","1,5245"
3050,"-2,2","5,2","-4,9","4,6","-166,4","-225,2","-183,2","-239,2","-0,1651","-0,2130","1,525"
3051,"-2,8","4,6","-5,2","4,2","-169,2","-222,4","-183,2","-236,4","-0,1625","-0,2155","1,5255"
3052,"-2,5","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-239,2","-0,1651","-0,2105","1,526"
3053,"-2,5","5,6","-5,2","4,2","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2155","1,5265"
3054,"-2,2","5,6","-5,2","4,6","-169,2","-222,4","-180,4","-236,4","-0,1651","-0,2155","1,527"
3055,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-186,0","-230,8","-0,1625","-0,2105","1,5275"
3056,"-2,5","5,2","-5,2","4,6","-169,2","-219,6","-183,2","-233,6","-0,1625","-0,2130","1,528"
3057,"-2,8","5,2","-4,9","4,6","-174,8","-225,2","-186,0","-233,6","-0,1651","-0,2130","1,5285"
3058,"-2,2","5,2","-4,9","4,2","-169,2","-222,4","-186,0","-239,2","-0,1651","-0,2130","1,529"
3059,"-2,2","5,6","-4,9","4,9","-169,2","-228,0","-183,2","-239,2","-0,1625","-0,2130","1,5295"
3060,"-2,5","5,6","-4,9","4,9","-166,4","-228,0","-183,2","-239,2","-0,1625","-0,2130","1,53"
3061,"-2,2","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,5305"
3062,"-2,5","4,6","-5,2","4,2","-169,2","-222,4","-183,2","-236,4","-0,1651","-0,2105","1,531"
3063,"-2,5","5,6","-4,9","4,2","-163,6","-225,2","-183,2","-239,2","-0,1625","-0,2130","1,5315"
3064,"-2,5","5,6","-4,9","4,2","-169,2","-228,0","-180,4","-239,2","-0,1651","-0,2105","1,532"
3065,"-2,8","5,2","-5,2","4,6","-169,2","-225,2","-177,6","-230,8","-0,1651","-0,2130","1,5325"
3066,"-2,2","5,2","-4,9","4,6","-172,0","-225,2","-180,4","-233,6","-0,1651","-0,2105","1,533"
3067,"-2,5","5,6","-5,2","4,9","-169,2","-228,0","-183,2","-233,6","-0,1625","-0,2105","1,5335"
3068,"-2,8","5,2","-4,5","4,6","-166,4","-222,4","-177,6","-236,4","-0,1651","-0,2130","1,534"
3069,"-2,5","5,2","-4,9","4,2","-166,4","-225,2","-183,2","-233,6","-0,1701","-0,2155","1,5345"
3070,"-2,5","5,2","-5,9","4,6","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,535"
3071,"-2,8","5,6","-4,9","4,6","-169,2","-222,4","-183,2","-233,6","-0,1651","-0,2130","1,5355"
3072,"-2,5","5,2","-5,2","4,9","-169,2","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,536"
3073,"-2,5","5,2","-5,2","4,6","-169,2","-225,2","-180,4","-242,0","-0,1651","-0,2105","1,5365"
3074,"-2,5","4,9","-5,2","4,2","-166,4","-225,2","-186,0","-233,6","-0,1651","-0,2130","1,537"
3075,"-2,5","5,6","-5,2","4,6","-166,4","-225,2","-183,2","-230,8","-0,1625","-0,2155","1,5375"
3076,"-2,5","5,9","-5,5","4,6","-166,4","-230,8","-183,2","-236,4","-0,1651","-0,2130","1,538"
3077,"-2,5","5,2","-4,9","4,6","-166,4","-225,2","-180,4","-239,2","-0,1651","-0,2155","1,5385"
3078,"-2,5","5,2","-5,2","4,6","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,539"
3079,"-2,5","5,6","-5,5","4,6","-166,4","-225,2","-180,4","-233,6","-0,1651","-0,2130","1,5395"
3080,"-2,5","5,2","-5,2","4,6","-166,4","-219,6","-183,2","-236,4","-0,1651","-0,2130","1,54"
3081,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-174,8","-233,6","-0,1625","-0,2155","1,5405"
3082,"-2,5","5,9","-4,9","4,6","-169,2","-222,4","-183,2","-230,8","-0,1651","-0,2130","1,541"
3083,"-2,5","5,6","-4,9","4,6","-169,2","-228,0","-183,2","-239,2","-0,1651","-0,2105","1,5415"
3084,"-2,2","5,2","-4,9","4,6","-169,2","-228,0","-183,2","-236,4","-0,1676","-0,2105","1,542"
3085,"-2,5","5,6","-5,2","3,6","-166,4","-216,8","-183,2","-233,6","-0,1651","-0,2130","1,5425"
3086,"-2,5","5,6","-4,9","4,2","-172,0","-225,2","-180,4","-233,6","-0,1651","-0,2105","1,543"
3087,"-2,2","5,6","-5,2","4,6","-166,4","-225,2","-177,6","-236,4","-0,1651","-0,2130","1,5435"
3088,"-2,2","5,6","-4,9","4,6","-169,2","-222,4","-180,4","-233,6","-0,1625","-0,2105","1,544"
3089,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-180,4","-258,8","-0,1651","-0,2130","1,5445"
3090,"-2,5","5,6","-4,9","4,6","-208,4","-228,0","-183,2","-236,4","-0,1625","-0,2130","1,545"
3091,"-2,2","5,6","-5,2","4,2","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2105","1,5455"
3092,"-2,8","5,2","-5,2","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,546"
3093,"-2,5","5,2","-4,9","4,6","-166,4","-225,2","-180,4","-233,6","-0,1625","-0,2105","1,5465"
3094,"-2,8","5,2","-5,2","4,6","-169,2","-222,4","-183,2","-233,6","-0,1625","-0,2105","1,547"
3095,"-2,8","5,2","-5,2","4,2","-169,2","-219,6","-180,4","-236,4","-0,1625","-0,2130","1,5475"
3096,"-2,5","5,2","-4,9","4,9","-163,6","-228,0","-180,4","-239,2","-0,1651","-0,2105","1,548"
3097,"-2,2","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,5485"
3098,"-2,5","5,2","-4,9","4,6","-169,2","-228,0","-183,2","-239,2","-0,1651","-0,2130","1,549"
3099,"-2,5","5,6","-5,2","4,9","-163,6","-225,2","-183,2","-233,6","-0,1625","-0,2105","1,5495"
3100,"-2,8","5,6","-5,2","4,9","-169,2","-225,2","-183,2","-233,6","-0,1676","-0,2130","1,55"
3101,"-2,5","5,6","-5,2","4,6","-169,2","-228,0","-183,2","-236,4","-0,1625","-0,2130","1,5505"
3102,"-2,8","5,2","-5,2","4,9","-169,2","-228,0","-180,4","-236,4","-0,1651","-0,2105","1,551"
3103,"-2,5","5,2","-5,2","4,6","-166,4","-222,4","-183,2","-236,4","-0,1651","-0,2105","1,5515"
3104,"-2,5","5,2","-4,9","4,9","-169,2","-225,2","-186,0","-236,4","-0,1651","-0,2105","1,552"
3105,"-2,5","5,6","-5,2","4,6","-166,4","-222,4","-183,2","-233,6","-0,1651","-0,2105","1,5525"
3106,"-2,5","5,2","-5,2","4,6","-169,2","-225,2","-180,4","-233,6","-0,1651","-0,2130","1,553"
3107,"-2,5","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,5535"
3108,"-2,2","5,2","-4,9","4,9","-163,6","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,554"
3109,"-2,5","4,9","-4,9","4,6","-169,2","-225,2","-183,2","-239,2","-0,1625","-0,2155","1,5545"
3110,"-2,5","5,6","-4,9","4,9","-163,6","-233,6","-183,2","-236,4","-0,1625","-0,2155","1,555"
3111,"-2,5","5,6","-4,9","4,2","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,5555"
3112,"-2,2","5,2","-4,9","4,6","-169,2","-233,6","-180,4","-236,4","-0,1651","-0,2130","1,556"
3113,"-2,5","4,9","-5,2","4,6","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,5565"
3114,"-2,5","5,6","-4,9","4,2","-169,2","-228,0","-183,2","-236,4","-0,1676","-0,2130","1,557"
3115,"-2,8","5,6","-4,9","4,9","-166,4","-225,2","-180,4","-233,6","-0,1625","-0,2130","1,5575"
3116,"-2,5","5,2","-5,2","4,9","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,558"
3117,"-2,5","5,2","-4,9","4,2","-172,0","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,5585"
3118,"-2,8","5,2","-4,9","4,6","-166,4","-228,0","-183,2","-236,4","-0,1651","-0,2105","1,559"
3119,"-2,5","5,2","-5,2","4,6","-166,4","-228,0","-183,2","-236,4","-0,1625","-0,2130","1,5595"
3120,"-2,5","5,2","-4,9","4,2","-166,4","-222,4","-183,2","-233,6","-0,1651","-0,2105","1,56"
3121,"-2,2","5,6","-5,2","4,2","-166,4","-228,0","-183,2","-236,4","-0,1676","-0,2105","1,5605"
3122,"-2,5","5,6","-5,2","4,2","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,561"
3123,"-2,5","5,6","-4,9","4,9","-166,4","-228,0","-183,2","-239,2","-0,1676","-0,2130","1,5615"
3124,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2130","1,562"
3125,"-2,2","5,2","-5,2","4,6","-166,4","-230,8","-180,4","-236,4","-0,1651","-0,2105","1,5625"
3126,"-2,2","5,6","-4,9","3,6","-169,2","-228,0","-186,0","-236,4","-0,1651","-0,2105","1,563"
3127,"-2,8","5,6","-5,2","4,6","-169,2","-228,0","-180,4","-236,4","-0,1651","-0,2130","1,5635"
3128,"-2,5","5,6","-5,9","4,6","-169,2","-225,2","-180,4","-233,6","-0,1651","-0,2155","1,564"
3129,"-2,2","4,9","-5,2","4,2","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2130","1,5645"
3130,"-2,8","5,6","-5,2","4,9","-166,4","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,565"
3131,"-2,5","5,2","-4,9","4,6","-166,4","-225,2","-180,4","-233,6","-0,1625","-0,2155","1,5655"
3132,"-2,5","5,6","-5,2","4,2","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2105","1,566"
3133,"-2,5","4,9","-4,9","4,6","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,5665"
3134,"-2,2","5,2","-5,2","4,2","-169,2","-228,0","-174,8","-233,6","-0,1651","-0,2130","1,567"
3135,"-2,8","5,6","-4,9","4,6","-169,2","-228,0","-180,4","-239,2","-0,1651","-0,2130","1,5675"
3136,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-186,0","-236,4","-0,1651","-0,2130","1,568"
3137,"-2,8","5,2","-4,9","4,6","-169,2","-225,2","-180,4","-236,4","-0,1676","-0,2155","1,5685"
3138,"-2,8","5,6","-5,9","4,6","-169,2","-222,4","-180,4","-233,6","-0,1676","-0,2105","1,569"
3139,"-2,2","5,6","-4,9","4,6","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,5695"
3140,"-2,2","5,2","-5,2","4,6","-166,4","-225,2","-183,2","-233,6","-0,1600","-0,2130","1,57"
3141,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-183,2","-239,2","-0,1625","-0,2130","1,5705"
3142,"-2,5","4,9","-5,2","4,2","-169,2","-225,2","-180,4","-233,6","-0,1651","-0,2105","1,571"
3143,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-183,2","-233,6","-0,1600","-0,2130","1,5715"
3144,"-2,5","5,2","-4,9","4,6","-169,2","-222,4","-183,2","-236,4","-0,1651","-0,2105","1,572"
3145,"-2,2","5,2","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,5725"
3146,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-183,2","-233,6","-0,1600","-0,2105","1,573"
3147,"-2,8","5,2","-4,9","4,9","-172,0","-225,2","-180,4","-239,2","-0,1625","-0,2130","1,5735"
3148,"-2,5","5,6","-5,2","4,2","-166,4","-222,4","-180,4","-236,4","-0,1651","-0,2105","1,574"
3149,"-2,5","5,2","-4,9","4,2","-166,4","-219,6","-183,2","-236,4","-0,1651","-0,2130","1,5745"
3150,"-2,8","5,6","-4,9","4,6","-163,6","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,575"
3151,"-2,5","5,2","-4,9","4,6","-169,2","-228,0","-180,4","-236,4","-0,1625","-0,2155","1,5755"
3152,"-2,5","5,2","-4,9","4,2","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,576"
3153,"-2,8","5,6","-5,2","4,2","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,5765"
3154,"-2,2","5,2","-5,5","4,6","-169,2","-228,0","-186,0","-239,2","-0,1651","-0,2105","1,577"
3155,"-2,5","5,6","-4,9","4,9","-169,2","-228,0","-186,0","-242,0","-0,1625","-0,2105","1,5775"
3156,"-2,5","5,2","-4,9","4,9","-166,4","-225,2","-177,6","-236,4","-0,1625","-0,2105","1,578"
3157,"-2,5","5,2","-4,9","4,2","-169,2","-228,0","-180,4","-233,6","-0,1625","-0,2180","1,5785"
3158,"-2,5","5,6","-4,9","4,2","-166,4","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,579"
3159,"-2,5","5,2","-5,2","4,9","-166,4","-225,2","-180,4","-233,6","-0,1600","-0,2155","1,5795"
3160,"-2,5","5,6","-4,9","4,9","-166,4","-222,4","-183,2","-236,4","-0,1625","-0,2130","1,58"
3161,"-2,2","5,2","-4,9","4,2","-169,2","-225,2","-183,2","-236,4","-0,1600","-0,2130","1,5805"
3162,"-2,5","5,6","-4,5","4,6","-166,4","-222,4","-183,2","-233,6","-0,1651","-0,2130","1,581"
3163,"-2,8","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2130","1,5815"
3164,"-2,2","5,2","-4,9","4,2","-166,4","-228,0","-183,2","-233,6","-0,1651","-0,2155","1,582"
3165,"-2,5","5,2","-5,2","4,9","-163,6","-222,4","-183,2","-236,4","-0,1625","-0,2130","1,5825"
3166,"-2,2","5,6","-5,2","4,9","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2105","1,583"
3167,"-2,5","5,6","-5,2","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,5835"
3168,"-2,5","5,2","-5,2","4,6","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,584"
3169,"-2,8","5,6","-5,2","4,6","-169,2","-228,0","-180,4","-236,4","-0,1651","-0,2130","1,5845"
3170,"-2,5","5,6","-4,9","4,6","-169,2","-222,4","-183,2","-233,6","-0,1651","-0,2155","1,585"
3171,"-2,8","5,2","-4,5","4,6","-163,6","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,5855"
3172,"-2,5","5,6","-4,9","4,6","-169,2","-228,0","-183,2","-236,4","-0,1651","-0,2105","1,586"
3173,"-2,8","5,2","-5,2","4,9","-169,2","-225,2","-186,0","-239,2","-0,1625","-0,2105","1,5865"
3174,"-2,5","5,2","-5,2","4,9","-169,2","-228,0","-183,2","-230,8","-0,1651","-0,2105","1,587"
3175,"-2,5","5,2","-5,2","4,9","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2130","1,5875"
3176,"-2,5","5,6","-4,9","4,6","-169,2","-228,0","-186,0","-236,4","-0,1676","-0,2382","1,588"
3177,"-2,8","5,9","-4,9","4,6","-166,4","-225,2","-183,2","-239,2","-0,1625","-0,2105","1,5885"
3178,"-2,5","5,6","-4,9","3,2","-169,2","-225,2","-183,2","-239,2","-0,1651","-0,2130","1,589"
3179,"-2,5","5,2","-5,2","4,6","-166,4","-225,2","-180,4","-236,4","-0,1625","-0,2130","1,5895"
3180,"-2,5","5,9","-5,2","4,6","-172,0","-225,2","-180,4","-239,2","-0,1651","-0,2130","1,59"
3181,"-2,8","5,2","-5,2","4,6","-166,4","-222,4","-186,0","-239,2","-0,1651","-0,2130","1,5905"
3182,"-2,5","5,6","-5,2","4,6","-166,4","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,591"
3183,"-2,5","5,2","-5,2","4,6","-169,2","-233,6","-183,2","-236,4","-0,1651","-0,2130","1,5915"
3184,"-2,5","5,6","-5,2","4,2","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,592"
3185,"-2,5","5,6","-4,9","4,2","-169,2","-230,8","-180,4","-233,6","-0,1651","-0,2105","1,5925"
3186,"-2,5","5,6","-4,9","4,6","-169,2","-228,0","-183,2","-236,4","-0,1651","-0,2130","1,593"
3187,"-2,8","5,2","-4,9","4,6","-174,8","-228,0","-180,4","-236,4","-0,1676","-0,2105","1,5935"
3188,"-2,5","5,2","-4,9","4,6","-169,2","-228,0","-180,4","-236,4","-0,1676","-0,2130","1,594"
3189,"-2,5","5,6","-5,2","4,6","-169,2","-228,0","-183,2","-230,8","-0,1651","-0,2105","1,5945"
3190,"-2,5","5,6","-4,9","4,6","-163,6","-225,2","-180,4","-236,4","-0,1651","-0,2130","1,595"
3191,"-2,5","5,6","-4,9","4,9","-166,4","-225,2","-183,2","-230,8","-0,1625","-0,2105","1,5955"
3192,"-2,8","5,6","-5,5","4,2","-169,2","-222,4","-183,2","-236,4","-0,1676","-0,2130","1,596"
3193,"-2,8","5,2","-5,5","4,2","-169,2","-225,2","-183,2","-233,6","-0,1651","-0,2155","1,5965"
3194,"-2,8","5,6","-4,9","4,2","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,597"
3195,"-2,5","5,2","-5,2","4,6","-222,4","-225,2","-183,2","-233,6","-0,1651","-0,2155","1,5975"
3196,"-2,5","5,6","-5,2","4,2","-169,2","-225,2","-183,2","-236,4","-0,1676","-0,2130","1,598"
3197,"-2,2","5,6","-4,9","4,2","-163,6","-230,8","-183,2","-236,4","-0,1651","-0,2105","1,5985"
3198,"-2,8","5,2","-4,9","4,2","-160,8","-219,6","-180,4","-236,4","-0,1625","-0,2130","1,599"
3199,"-2,5","4,9","-5,2","4,9","-169,2","-228,0","-180,4","-233,6","-0,1625","-0,2155","1,5995"
3200,"-2,2","5,6","-5,2","4,2","-166,4","-225,2","-183,2","-239,2","-0,1600","-0,2130","1,6"
3201,"-2,5","4,9","-5,2","4,6","-169,2","-225,2","-183,2","-233,6","-0,1651","-0,2130","1,6005"
3202,"-2,8","5,6","-4,9","4,2","-166,4","-230,8","-183,2","-239,2","-0,1625","-0,2130","1,601"
3203,"-2,5","5,6","-4,9","4,6","-166,4","-225,2","-186,0","-233,6","-0,1651","-0,2105","1,6015"
3204,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-180,4","-236,4","-0,1651","-0,2130","1,602"
3205,"-2,5","5,6","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2105","1,6025"
3206,"-2,5","5,6","-4,9","4,6","-172,0","-225,2","-180,4","-233,6","-0,1550","-0,2130","1,603"
3207,"-2,5","5,6","-5,5","4,6","-169,2","-225,2","-186,0","-239,2","-0,1625","-0,2105","1,6035"
3208,"-2,5","5,6","-5,2","4,6","-166,4","-222,4","-183,2","-239,2","-0,1625","-0,2105","1,604"
3209,"-2,2","5,2","-4,9","4,2","-169,2","-228,0","-183,2","-236,4","-0,1651","-0,2105","1,6045"
3210,"-2,5","5,6","-6,9","4,6","-172,0","-228,0","-180,4","-236,4","-0,1651","-0,2105","1,605"
3211,"-2,5","5,6","-4,9","4,9","-172,0","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,6055"
3212,"-2,8","5,2","-5,2","4,2","-174,8","-225,2","-183,2","-239,2","-0,1651","-0,2130","1,606"
3213,"-2,5","5,6","-4,9","4,2","-169,2","-222,4","-183,2","-236,4","-0,1625","-0,2105","1,6065"
3214,"-2,2","5,9","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,607"
3215,"-2,8","5,2","-5,2","4,2","-169,2","-228,0","-180,4","-239,2","-0,1625","-0,2130","1,6075"
3216,"-2,5","5,2","-5,2","4,9","-169,2","-228,0","-183,2","-242,0","-0,1651","-0,2433","1,608"
3217,"-2,2","5,6","-5,2","4,9","-166,4","-222,4","-183,2","-239,2","-0,1676","-0,2130","1,6085"
3218,"-2,5","5,2","-5,2","4,2","-169,2","-225,2","-180,4","-236,4","-0,1701","-0,2155","1,609"
3219,"-2,5","5,2","-4,2","4,6","-169,2","-225,2","-180,4","-239,2","-0,1651","-0,2105","1,6095"
3220,"-2,5","5,2","-5,2","4,9","-166,4","-222,4","-183,2","-233,6","-0,1651","-0,2105","1,61"
3221,"-2,8","5,6","-5,2","4,9","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,6105"
3222,"-2,5","5,2","-4,9","4,6","-166,4","-222,4","-183,2","-233,6","-0,1676","-0,2155","1,611"
3223,"-3,2","5,6","-4,9","3,9","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,6115"
3224,"-2,5","5,9","-5,2","4,2","-169,2","-225,2","-186,0","-236,4","-0,1651","-0,2130","1,612"
3225,"-2,8","5,2","-5,5","4,6","-169,2","-225,2","-183,2","-230,8","-0,1651","-0,2130","1,6125"
3226,"-2,5","5,2","-4,9","4,6","-169,2","-228,0","-180,4","-236,4","-0,1651","-0,2130","1,613"
3227,"-2,8","5,2","-5,2","4,6","-169,2","-228,0","-183,2","-239,2","-0,1625","-0,2155","1,6135"
3228,"-2,2","4,2","-4,9","4,6","-172,0","-225,2","-183,2","-236,4","-0,1651","-0,2130","1,614"
3229,"-2,5","5,2","-4,9","4,6","-166,4","-225,2","-180,4","-236,4","-0,1651","-0,2130","1,6145"
3230,"-2,8","5,6","-5,2","4,9","-166,4","-228,0","-183,2","-239,2","-0,1651","-0,2130","1,615"
3231,"-2,8","5,2","-5,2","4,2","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,6155"
3232,"-2,5","5,2","-5,2","4,6","-169,2","-222,4","-183,2","-236,4","-0,1651","-0,2079","1,616"
3233,"-2,2","5,2","-5,2","4,2","-169,2","-225,2","-180,4","-242,0","-0,1651","-0,2105","1,6165"
3234,"-2,8","5,2","-5,2","4,6","-163,6","-225,2","-183,2","-236,4","-0,1651","-0,2079","1,617"
3235,"-2,5","5,2","-5,2","4,6","-169,2","-222,4","-183,2","-236,4","-0,1625","-0,2105","1,6175"
3236,"-2,8","5,6","-4,5","4,2","-169,2","-222,4","-183,2","-236,4","-0,1676","-0,2130","1,618"
3237,"-2,8","5,6","-4,9","4,2","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2079","1,6185"
3238,"-2,5","5,2","-4,9","4,2","-166,4","-225,2","-180,4","-239,2","-0,1625","-0,2155","1,619"
3239,"-2,5","5,6","-4,9","4,6","-172,0","-228,0","-177,6","-236,4","-0,1651","-0,2130","1,6195"
3240,"-2,8","5,6","-4,9","4,6","-166,4","-225,2","-183,2","-233,6","-0,1651","-0,2105","1,62"
3241,"-2,8","5,2","-4,9","4,6","-166,4","-219,6","-183,2","-239,2","-0,1625","-0,2079","1,6205"
3242,"-2,5","5,6","-5,2","4,9","-169,2","-222,4","-180,4","-236,4","-0,1625","-0,2155","1,621"
3243,"-2,5","5,6","-5,2","4,6","-166,4","-225,2","-186,0","-236,4","-0,1625","-0,2105","1,6215"
3244,"-2,2","5,2","-5,2","4,6","-166,4","-225,2","-180,4","-233,6","-0,1651","-0,2105","1,622"
3245,"-2,2","5,6","-4,5","4,6","-169,2","-228,0","-183,2","-236,4","-0,1625","-0,2105","1,6225"
3246,"-2,5","5,2","-4,9","4,2","-169,2","-222,4","-183,2","-233,6","-0,1625","-0,2105","1,623"
3247,"-2,2","5,2","-4,5","4,9","-169,2","-225,2","-186,0","-233,6","-0,1651","-0,2105","1,6235"
3248,"-2,5","5,2","-5,2","4,6","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,624"
3249,"-2,5","5,6","-4,9","4,2","-169,2","-228,0","-183,2","-233,6","-0,1676","-0,2130","1,6245"
3250,"-2,5","5,6","-5,2","4,9","-169,2","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,625"
3251,"-2,5","5,6","-5,2","4,6","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,6255"
3252,"-2,2","5,6","-5,2","4,9","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2155","1,626"
3253,"-2,8","4,9","-4,9","4,9","-166,4","-225,2","-183,2","-233,6","-0,1625","-0,2130","1,6265"
3254,"-2,5","5,9","-5,2","4,6","-169,2","-222,4","-180,4","-233,6","-0,1651","-0,2130","1,627"
3255,"-2,5","5,9","-4,9","4,9","-169,2","-228,0","-183,2","-236,4","-0,1651","-0,2130","1,6275"
3256,"-2,8","6,9","-4,9","4,6","-166,4","-225,2","-186,0","-239,2","-0,1651","-0,2130","1,628"
3257,"-2,5","5,2","-4,9","4,6","-169,2","-230,8","-183,2","-236,4","-0,1625","-0,2130","1,6285"
3258,"-2,5","5,2","-4,9","4,6","-163,6","-225,2","-183,2","-236,4","-0,1676","-0,2079","1,629"
3259,"-2,5","5,2","-5,2","4,6","-169,2","-225,2","-183,2","-242,0","-0,1651","-0,2130","1,6295"
3260,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1651","-0,2105","1,63"
3261,"-2,2","5,6","-4,9","4,6","-169,2","-228,0","-183,2","-239,2","-0,1651","-0,2155","1,6305"
3262,"-2,8","5,6","-4,5","4,6","-169,2","-225,2","-186,0","-236,4","-0,1676","-0,2180","1,631"
3263,"-2,2","5,2","-4,9","5,2","-169,2","-225,2","-183,2","-236,4","-0,1625","-0,2105","1,6315"
3264,"-2,5","5,6","-4,5","4,6","-169,2","-225,2","-180,4","-236,4","-0,1651","-0,2130","1,632"
3265,"-2,8","5,2","-4,9","4,6","-169,2","-222,4","-180,4","-236,4","-0,1625","-0,2130","1,6325"
3266,"-2,5","5,2","-4,9","3,9","-169,2","-225,2","-183,2","-239,2","-0,1625","-0,2130","1,633"
3267,"-2,8","5,6","-5,2","4,6","-169,2","-228,0","-183,2","-236,4","-0,1625","-0,2130","1,6335"
3268,"-2,2","5,2","-4,9","4,6","-163,6","-225,2","-180,4","-236,4","-0,1651","-0,2130","1,634"
3269,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-183,2","-236,4","-0,1676","-0,2130","1,6345"
3270,"-2,5","5,2","-4,9","4,2","-169,2","-222,4","-180,4","-236,4","-0,1625","-0,2155","1,635"
3271,"-2,5","5,6","-5,2","4,6","-166,4","-228,0","-180,4","-236,4","-0,1651","-0,2130","1,6355"
3272,"-2,5","5,2","-4,9","4,6","-169,2","-225,2","-183,2","-239,2","-0,1625","-0,2130","1,636"
3273,"-2,8","5,6","-4,5","4,6","-169,2","-228,0","-183,2","-236,4","-0,1651","-0,2130","1,6365"
3274,"-2,2","5,2","-5,2","4,6","-169,2","-222,4","-180,4","-236,4","-0,1651","-0,2130","1,637"
3275,"-2,5","5,6","-4,9","4,6","-166,4","-225,2","-180,4","-236,4","-0,1651","-0,2029","1,6375"
