Nr.;x1;x2;y1;y2;z1;z2;z3;z4;U1;U2;Zeit
4753;1,2;10,6;-0,8;4,9;-26,4;-124,4;-127,2;-26,4;-0,1121;-0,0263;2,3765
4754;0,9;10,3;-1,2;4,9;-26,4;-124,4;-127,2;-26,4;-0,1146;-0,0238;2,377
4755;1,2;10,6;-0,8;4,9;-26,4;-124,4;-127,2;-26,4;-0,1146;-0,0288;2,3775
4756;1,2;10,6;-0,8;4,6;-29,2;-121,6;-127,2;-29,2;-0,1146;-0,0238;2,378
4757;1,2;10,6;-0,5;4,9;-23,6;-124,4;-130;-32;-0,1146;-0,0238;2,3785
4758;1,2;10,3;-0,8;4,6;-26,4;-124,4;-127,2;-26,4;-0,1121;-0,0288;2,379
4759;1,2;11,3;-1,2;4,6;-26,4;-124,4;-127,2;-32;-0,1146;-0,0263;2,3795
4760;1,5;10,6;-0,8;4,6;-26,4;-127,2;-127,2;-32;-0,1146;-0,0263;2,38
4761;1,9;10,6;-0,5;4,9;-26,4;-124,4;-130;-29,2;-0,1171;-0,0263;2,3805
4762;1,5;11;-0,8;4,9;-29,2;-127,2;-130;-29,2;-0,1146;-0,0263;2,381
4763;1,9;10,6;-0,8;4,6;-26,4;-130;-127,2;-29,2;-0,1121;-0,0288;2,3815
4764;1,9;11;-0,8;4,9;-26,4;-127,2;-130;-32;-0,1146;-0,0288;2,382
4765;2,2;11;-1,5;4,2;-26,4;-124,4;-132,8;-29,2;-0,1146;-0,0263;2,3825
4766;1,9;11,6;-0,5;4,6;-29,2;-127,2;-130;-32;-0,1171;-0,0314;2,383
4767;1,9;11;-0,5;5,6;-29,2;-130;-132,8;-34,8;-0,1171;-0,0314;2,3835
4768;2,2;10,6;-0,5;4,6;-29,2;-127,2;-130;-34,8;-0,1171;-0,0339;2,384
4769;2,2;9,9;-0,5;4,6;-29,2;-127,2;-130;-34,8;-0,1171;-0,0314;2,3845
4770;2,2;10,6;-0,5;4,6;-29,2;-130;-130;-34,8;-0,1171;-0,0314;2,385
4771;2,2;11,3;-0,5;4,9;-29,2;-127,2;-130;-34,8;-0,1171;-0,0314;2,3855
4772;2,2;11,3;-0,5;4,6;-32;-127,2;-132,8;-37,6;-0,1171;-0,0314;2,386
4773;2,2;11,3;-0,8;4,6;-32;-127,2;-135,6;-37,6;-0,1197;-0,0314;2,3865
4774;2,2;10,6;-0,1;4,6;-29,2;-132,8;-130;-37,6;-0,1171;-0,0364;2,387
4775;2,2;11,3;-0,1;4,2;-29,2;-130;-132,8;-37,6;-0,1197;-0,049;2,3875
4776;2,2;11;-0,5;4,6;-26,4;-130;-130;-37,6;-0,1171;-0,0364;2,388
4777;2,5;11;-0,1;4,6;-32;-132,8;-130;-37,6;-0,1197;-0,0339;2,3885
4778;2,5;11,3;-0,1;4,2;-32;-130;-132,8;-40,4;-0,1197;-0,0339;2,389
4779;2,5;11;-0,5;4,2;-32;-130;-130;-40,4;-0,1197;-0,0339;2,3895
4780;2,2;11,3;-0,5;4,2;-32;-132,8;-132,8;-37,6;-0,1171;-0,0339;2,39
4781;2,5;11,3;-0,5;4,2;-29,2;-130;-130;-40,4;-0,1197;-0,0364;2,3905
4782;2,5;11;-0,5;4,2;-34,8;-132,8;-130;-40,4;-0,1171;-0,0339;2,391
4783;2,2;11;-0,5;4,6;-29,2;-132,8;-130;-37,6;-0,1171;-0,0364;2,3915
4784;2,5;11;-0,1;3,2;-32;-132,8;-130;-43,2;-0,1197;-0,0389;2,392
4785;2,5;11,3;-0,5;4,6;-32;-132,8;-132,8;-43,2;-0,1197;-0,0389;2,3925
4786;2,5;11,3;-0,5;4,2;-32;-130;-132,8;-43,2;-0,1171;-0,0364;2,393
4787;2,5;11,3;-0,5;3,2;-34,8;-132,8;-130;-43,2;-0,1197;-0,0364;2,3935
4788;1,9;11,3;-0,1;4,2;-32;-135,6;-132,8;-43,2;-0,1197;-0,0389;2,394
4789;2,2;11;-0,1;4,6;-34,8;-132,8;-130;-46;-0,1171;-0,0389;2,3945
4790;2,2;11,3;-0,1;4,6;-32;-132,8;-130;-40,4;-0,1197;-0,0389;2,395
4791;2,2;11;-0,1;4,6;-32;-130;-130;-43,2;-0,1171;-0,0389;2,3955
4792;2,9;11,3;-0,5;4,2;-34,8;-132,8;-132,8;-43,2;-0,1197;-0,0389;2,396
4793;2,5;11;0,2;4,9;-32;-132,8;-130;-43,2;-0,1197;-0,0415;2,3965
4794;2,2;11;-0,1;4,2;-34,8;-132,8;-130;-46;-0,1171;-0,0415;2,397
4795;2,2;11;0,2;4,6;-34,8;-132,8;-130;-43,2;-0,1171;-0,0415;2,3975
4796;2,2;11;0,2;4,6;-37,6;-132,8;-132,8;-46;-0,1197;-0,0415;2,398
4797;2,2;11;-0,1;4,9;-32;-132,8;-127,2;-48,8;-0,1197;-0,0415;2,3985
4798;2,2;10,6;-0,1;4,9;-34,8;-132,8;-132,8;-43,2;-0,1171;-0,0415;2,399
4799;1,5;11;0,2;4,9;-34,8;-130;-132,8;-46;-0,1197;-0,0415;2,3995
4800;2,2;10,6;-0,1;4,6;-37,6;-135,6;-135,6;-46;-0,1197;-0,044;2,4
4801;1,9;10,3;-0,1;4,9;-37,6;-135,6;-132,8;-48,8;-0,1171;-0,044;2,4005
4802;1,9;10,6;-0,1;4,9;-37,6;-132,8;-135,6;-46;-0,1171;-0,0465;2,401
4803;1,9;10,3;-0,1;5,2;-37,6;-132,8;-132,8;-51,6;-0,1222;-0,0465;2,4015
4804;2,2;10,3;0,2;4,9;-37,6;-132,8;-132,8;-51,6;-0,1197;-0,0465;2,402
4805;2,2;9,9;0,2;5,2;-37,6;-132,8;-132,8;-51,6;-0,1197;-0,0465;2,4025
4806;1,9;10,3;-0,1;5,2;-40,4;-132,8;-135,6;-48,8;-0,1197;-0,0465;2,403
4807;1,2;9,9;-0,1;4,9;-37,6;-132,8;-132,8;-48,8;-0,1197;-0,049;2,4035
4808;1,2;9,9;0,2;5,2;-37,6;-132,8;-135,6;-51,6;-0,1197;-0,049;2,404
4809;1,5;9,9;-0,1;5,2;-37,6;-130;-132,8;-54,4;-0,1171;-0,049;2,4045
4810;1,5;9,9;0,2;5,2;-40,4;-130;-132,8;-54,4;-0,1222;-0,0541;2,405
4811;1,5;9,9;-0,1;5,6;-37,6;-130;-132,8;-54,4;-0,1197;-0,049;2,4055
4812;1,9;9,6;-0,1;4,9;-34,8;-132,8;-132,8;-54,4;-0,1222;-0,0465;2,406
4813;1,9;9,3;0,2;4,9;-40,4;-132,8;-132,8;-57,2;-0,1197;-0,0465;2,4065
4814;1,9;9,3;-0,1;4,9;-40,4;-132,8;-130;-54,4;-0,1197;-0,0465;2,407
4815;1,2;9,6;0,5;5,2;-40,4;-132,8;-135,6;-60;-0,1197;-0,0516;2,4075
4816;1,9;9,6;-0,1;5,2;-40,4;-132,8;-135,6;-60;-0,1222;-0,0541;2,408
4817;1,2;9,6;0,2;5,6;-40,4;-135,6;-135,6;-60;-0,1222;-0,0541;2,4085
4818;1,2;8,3;-0,1;5,2;-40,4;-132,8;-135,6;-60;-0,1222;-0,0516;2,409
4819;0,9;8,9;-0,1;4,9;-40,4;-132,8;-135,6;-57,2;-0,1222;-0,0566;2,4095
4820;0,9;8,9;-0,8;4,9;-40,4;-132,8;-135,6;-62,8;-0,1197;-0,0541;2,41
4821;0,9;8,9;0,2;5,6;-37,6;-132,8;-135,6;-62,8;-0,1247;-0,0566;2,4105
4822;0,2;8,9;0,2;4,9;-40,4;-132,8;-138,4;-62,8;-0,1222;-0,0541;2,411
4823;0,9;8,6;0,5;4,9;-40,4;-132,8;-135,6;-62,8;-0,1272;-0,0566;2,4115
4824;0,5;8,6;0,2;5,6;-40,4;-135,6;-138,4;-62,8;-0,1247;-0,0566;2,412
4825;0,5;8,3;0,2;5,2;-43,2;-132,8;-135,6;-60;-0,1272;-0,0566;2,4125
4826;0,5;8,6;0,2;5,6;-40,4;-130;-135,6;-62,8;-0,1222;-0,0566;2,413
4827;0,5;8,6;-0,1;4,9;-43,2;-132,8;-135,6;-65,6;-0,1222;-0,0566;2,4135
4828;0,5;8,3;0,5;4,9;-46;-135,6;-130;-65,6;-0,1222;-0,0566;2,414
4829;0,5;8,6;0,5;4,9;-46;-132,8;-138,4;-65,6;-0,1247;-0,0616;2,4145
4830;0,2;8,6;0,2;5,2;-46;-132,8;-138,4;-68,4;-0,1222;-0,0591;2,415
4831;0,5;8,3;0,5;4,9;-43,2;-130;-135,6;-65,6;-0,1222;-0,0591;2,4155
4832;0,5;8,3;0,2;5,6;-40,4;-130;-138,4;-65,6;-0,1247;-0,0591;2,416
4833;0,5;8,3;0,5;5,2;-40,4;-132,8;-138,4;-68,4;-0,1247;-0,0566;2,4165
4834;0,5;8,6;0,2;5,2;-46;-135,6;-138,4;-68,4;-0,1247;-0,0591;2,417
4835;0,5;8,6;0,2;4,9;-46;-132,8;-138,4;-68,4;-0,1247;-0,0616;2,4175
4836;0,5;8,3;0,2;5,2;-46;-138,4;-138,4;-68,4;-0,1247;-0,0616;2,418
4837;0,5;8,3;0,2;5,2;-46;-132,8;-138,4;-68,4;-0,1247;-0,0616;2,4185
4838;0,2;8,3;0,2;5,6;-43,2;-130;-135,6;-68,4;-0,1247;-0,0616;2,419
4839;0,5;8,6;0,5;4,9;-46;-132,8;-135,6;-71,2;-0,1222;-0,0591;2,4195
4840;0,2;8,3;0,2;5,2;-43,2;-138,4;-132,8;-65,6;-0,1222;-0,0616;2,42
4841;0,5;8,6;0,2;5,2;-48,8;-130;-138,4;-71,2;-0,1247;-0,0642;2,4205
4842;0,5;8,3;0,5;4,9;-43,2;-130;-138,4;-68,4;-0,1247;-0,0591;2,421
4843;0,9;8,6;0,5;4,9;-43,2;-130;-138,4;-68,4;-0,1222;-0,0642;2,4215
4844;0,5;7,9;0,2;4,9;-46;-130;-138,4;-68,4;-0,1247;-0,0591;2,422
4845;0,2;8,3;0,5;4,9;-43,2;-130;-138,4;-68,4;-0,1247;-0,0616;2,4225
4846;0,9;8,9;0,2;5,2;-46;-130;-138,4;-68,4;-0,1247;-0,0616;2,423
4847;0,5;8,3;0,5;4,9;-43,2;-130;-138,4;-68,4;-0,1247;-0,0616;2,4235
4848;0,5;8,3;0,5;4,9;-43,2;-130;-135,6;-65,6;-0,1247;-0,0616;2,424
4849;0,5;8,3;0,9;4,9;-46;-127,2;-138,4;-68,4;-0,1247;-0,0616;2,4245
4850;0,2;8,3;0,2;5,2;-46;-130;-135,6;-65,6;-0,1197;-0,0616;2,425
4851;0,5;8,3;0,2;4,9;-43,2;-130;-138,4;-65,6;-0,1222;-0,0591;2,4255
4852;0,5;7,9;0,5;4,9;-43,2;-130;-138,4;-68,4;-0,1222;-0,0616;2,426
4853;0,2;8,6;0,9;4,9;-54,4;-127,2;-135,6;-68,4;-0,1222;-0,0616;2,4265
4854;0,5;8,3;0,9;4,9;-40,4;-127,2;-135,6;-65,6;-0,1197;-0,0591;2,427
4855;0,5;8,3;1,2;4,6;-40,4;-127,2;-135,6;-68,4;-0,1222;-0,0616;2,4275
4856;0,2;8,3;0,5;4,6;-43,2;-130;-138,4;-68,4;-0,1247;-0,0591;2,428
4857;-0,1;8,3;0,9;4,9;-46;-124,4;-135,6;-68,4;-0,1247;-0,0591;2,4285
4858;0,2;8,3;1,2;4,6;-43,2;-124,4;-135,6;-68,4;-0,1222;-0,0616;2,429
4859;0,2;8,3;0,9;4,9;-43,2;-127,2;-135,6;-65,6;-0,1247;-0,0616;2,4295
4860;0,2;7,9;1,2;4,6;-43,2;-127,2;-138,4;-65,6;-0,1247;-0,0616;2,43
4861;0,2;7,6;0,9;4,6;-43,2;-124,4;-138,4;-68,4;-0,1247;-0,0591;2,4305
4862;-0,1;7,9;0,9;4,9;-40,4;-127,2;-132,8;-68,4;-0,1247;-0,0591;2,431
4863;-0,1;7,6;0,9;4,6;-40,4;-121,6;-135,6;-65,6;-0,1222;-0,0591;2,4315
4864;-0,1;7,6;0,5;4,6;-40,4;-127,2;-138,4;-65,6;-0,1247;-0,0591;2,432
4865;-0,5;7,6;0,9;4,6;-43,2;-124,4;-138,4;-65,6;-0,1222;-0,0591;2,4325
4866;-0,5;7,9;0,9;4,6;-40,4;-127,2;-138,4;-65,6;-0,1222;-0,0616;2,433
4867;-0,5;7,3;0,9;4,2;-40,4;-124,4;-135,6;-68,4;-0,1197;-0,0616;2,4335
4868;-0,8;7,6;1,2;5,2;-43,2;-124,4;-138,4;-65,6;-0,1222;-0,0591;2,434
4869;-0,1;7,3;1,2;4,2;-37,6;-124,4;-138,4;-65,6;-0,1222;-0,0591;2,4345
4870;-0,8;7,6;0,9;4,2;-43,2;-121,6;-138,4;-65,6;-0,1222;-0,0616;2,435
4871;-0,8;7,3;0,9;4,2;-40,4;-121,6;-135,6;-65,6;-0,1222;-0,0566;2,4355
4872;-0,8;7,3;1,2;4,2;-43,2;-132,8;-135,6;-65,6;-0,1222;-0,0591;2,436
4873;-0,1;6,9;1,2;4,2;-37,6;-124,4;-135,6;-62,8;-0,1247;-0,0591;2,4365
4874;-1,2;6,9;0,9;4,6;-40,4;-127,2;-135,6;-65,6;-0,1222;-0,0566;2,437
4875;-0,8;6,6;0,5;3,9;-37,6;-113,2;-135,6;-62,8;-0,1222;-0,0566;2,4375
4876;-1,5;7,3;0,9;4,2;-43,2;-124,4;-135,6;-65,6;-0,1222;-0,0591;2,438
4877;-1,2;7,3;0,9;4,2;-37,6;-121,6;-135,6;-65,6;-0,1197;-0,0566;2,4385
4878;-0,8;7,3;0,9;4,6;-40,4;-124,4;-138,4;-65,6;-0,1197;-0,0566;2,439
4879;-1,2;6,9;1,2;4,2;-43,2;-124,4;-135,6;-65,6;-0,1222;-0,0541;2,4395
4880;-1,2;6,9;0,9;4,2;-40,4;-121,6;-135,6;-62,8;-0,1222;-0,0566;2,44
4881;-0,8;6,9;0,9;4,2;-40,4;-124,4;-132,8;-62,8;-0,1247;-0,0591;2,4405
4882;-0,8;6,9;0,9;5,6;-37,6;-124,4;-132,8;-62,8;-0,1222;-0,0566;2,441
4883;-0,8;7,3;1,2;3,2;-40,4;-124,4;-132,8;-62,8;-0,1197;-0,0541;2,4415
4884;-0,8;6,9;0,9;4,2;-37,6;-127,2;-135,6;-60;-0,1222;-0,0566;2,442
4885;-0,8;6,6;0,5;4,2;-40,4;-121,6;-132,8;-60;-0,1222;-0,0566;2,4425
4886;-0,8;7,3;0,5;4,2;-40,4;-121,6;-132,8;-62,8;-0,1197;-0,0541;2,443
4887;-0,8;7,6;0,5;4,2;-40,4;-127,2;-132,8;-60;-0,1171;-0,0566;2,4435
4888;-0,8;7,3;1,2;4,6;-40,4;-124,4;-135,6;-62,8;-0,1197;-0,0566;2,444
4889;-0,8;7,3;0,5;4,6;-40,4;-121,6;-132,8;-60;-0,1222;-0,0566;2,4445
4890;-0,8;7,3;0,5;4,2;-37,6;-124,4;-130;-62,8;-0,1247;-0,0541;2,445
4891;-0,5;7,6;0,5;4,6;-40,4;-127,2;-135,6;-62,8;-0,1222;-0,0541;2,4455
4892;-0,8;7,6;0,2;4,6;-40,4;-124,4;-135,6;-62,8;-0,1222;-0,0566;2,446
4893;-0,5;7,6;0,2;4,9;-37,6;-124,4;-132,8;-60;-0,1197;-0,0541;2,4465
4894;-0,5;7,3;0,9;4,6;-37,6;-124,4;-130;-60;-0,1222;-0,0541;2,447
4895;-0,5;7,6;0,5;4,6;-37,6;-121,6;-132,8;-57,2;-0,1197;-0,0541;2,4475
4896;-0,5;7,6;0,5;4,9;-37,6;-121,6;-135,6;-60;-0,1197;-0,0541;2,448
4897;-0,1;7,6;0,9;4,9;-37,6;-130;-132,8;-57,2;-0,1222;-0,0541;2,4485
4898;-0,1;7,6;0,9;4,2;-34,8;-124,4;-135,6;-62,8;-0,1222;-0,0541;2,449
4899;-0,5;7,9;0,5;4,6;-37,6;-121,6;-132,8;-57,2;-0,1222;-0,0541;2,4495
4900;-0,1;7,9;0,5;4,9;-37,6;-124,4;-138,4;-60;-0,1222;-0,0541;2,45
4901;-0,5;7,9;0,9;4,6;-37,6;-121,6;-135,6;-60;-0,1171;-0,0541;2,4505
4902;-0,1;7,9;0,9;4,9;-34,8;-121,6;-132,8;-60;-0,1247;-0,0541;2,451
4903;-0,1;7,6;0,9;4,9;-34,8;-121,6;-135,6;-60;-0,1197;-0,0516;2,4515
4904;-0,1;7,9;0,5;4,9;-34,8;-121,6;-135,6;-57,2;-0,1222;-0,0541;2,452
4905;-0,1;7,6;0,9;5,2;-34,8;-121,6;-135,6;-51,6;-0,1222;-0,0541;2,4525
4906;-0,1;7,9;0,9;4,6;-34,8;-124,4;-135,6;-60;-0,1222;-0,0516;2,453
4907;-0,1;7,6;0,9;4,9;-34,8;-124,4;-132,8;-57,2;-0,1197;-0,0516;2,4535
4908;-0,1;7,9;0,9;4,9;-32;-121,6;-132,8;-60;-0,1197;-0,0541;2,454
4909;-0,1;7,6;0,9;5,2;-37,6;-121,6;-132,8;-60;-0,1197;-0,0516;2,4545
4910;-0,1;7,6;0,9;4,6;-37,6;-121,6;-132,8;-54,4;-0,1171;-0,0516;2,455
4911;-0,5;7,6;0,9;4,9;-32;-118,8;-132,8;-57,2;-0,1197;-0,0541;2,4555
4912;-0,5;7,6;0,9;5,2;-32;-118,8;-132,8;-60;-0,1171;-0,049;2,456
4913;-0,1;7,9;0,9;4,9;-32;-118,8;-132,8;-54,4;-0,1197;-0,0516;2,4565
4914;-0,1;7,3;0,9;4,9;-34,8;-121,6;-130;-57,2;-0,1197;-0,049;2,457
4915;-0,5;7,3;0,9;4,9;-32;-118,8;-132,8;-57,2;-0,1197;-0,049;2,4575
4916;-0,5;7,9;0,5;4,9;-34,8;-118,8;-132,8;-57,2;-0,1197;-0,049;2,458
4917;-0,5;7,6;0,9;4,9;-32;-118,8;-132,8;-54,4;-0,1197;-0,049;2,4585
4918;-0,5;7,6;0,9;5,2;-32;-118,8;-132,8;-54,4;-0,1197;-0,044;2,459
4919;-0,5;7,6;0,9;4,9;-34,8;-118,8;-135,6;-57,2;-0,1197;-0,0516;2,4595
4920;-1,2;7,3;0,5;5,2;-29,2;-121,6;-132,8;-54,4;-0,1222;-0,044;2,46
4921;-0,5;7,6;0,9;4,9;-34,8;-118,8;-132,8;-60;-0,1197;-0,049;2,4605
4922;-0,5;7,6;0,9;4,9;-29,2;-121,6;-132,8;-51,6;-0,1222;-0,049;2,461
4923;-0,5;7,3;0,5;4,9;-29,2;-121,6;-132,8;-54,4;-0,1197;-0,0465;2,4615
4924;-0,1;7,3;0,9;4,9;-34,8;-116;-132,8;-54,4;-0,1197;-0,0465;2,462
4925;-0,1;7,3;1,2;4,9;-32;-121,6;-130;-51,6;-0,1197;-0,0465;2,4625
4926;-0,5;7,3;1,2;4,9;-29,2;-116;-132,8;-54,4;-0,1171;-0,0465;2,463
4927;-0,1;7,6;0,9;4,9;-34,8;-118,8;-132,8;-54,4;-0,1171;-0,0465;2,4635
4928;-0,5;6,9;0,9;4,9;-29,2;-118,8;-132,8;-48,8;-0,1171;-0,0465;2,464
4929;-0,5;7,3;0,9;4,9;-29,2;-116;-127,2;-51,6;-0,1171;-0,044;2,4645
4930;-0,5;7,3;0,5;4,9;-32;-118,8;-132,8;-51,6;-0,1197;-0,044;2,465
4931;-1,2;7,3;0,5;4,9;-29,2;-118,8;-135,6;-48,8;-0,1171;-0,044;2,4655
4932;-0,5;6,9;0,9;4,9;-32;-118,8;-132,8;-48,8;-0,1171;-0,044;2,466
4933;-0,8;7,3;0,5;4,9;-32;-118,8;-132,8;-51,6;-0,1197;-0,044;2,4665
4934;-0,5;7,9;0,5;4,9;-29,2;-118,8;-130;-51,6;-0,1222;-0,044;2,467
4935;-1,2;6,6;0,5;4,9;-29,2;-116;-127,2;-48,8;-0,1197;-0,0465;2,4675
4936;-0,5;6,9;0,5;4,9;-34,8;-118,8;-130;-51,6;-0,1197;-0,0415;2,468
4937;-0,8;6,6;0,5;4,6;-32;-130;-132,8;-51,6;-0,1171;-0,044;2,4685
4938;-0,5;7,6;0,5;4,6;-29,2;-118,8;-132,8;-48,8;-0,1171;-0,044;2,469
4939;-0,8;6,9;0,5;4,6;-29,2;-118,8;-127,2;-48,8;-0,1171;-0,0465;2,4695
4940;-1,2;6,9;0,9;4,6;-29,2;-118,8;-130;-48,8;-0,1171;-0,044;2,47
4941;-0,8;6,9;0,5;4,9;-29,2;-118,8;-132,8;-48,8;-0,1197;-0,044;2,4705
4942;-0,8;6,6;0,5;5,2;-26,4;-118,8;-132,8;-48,8;-0,1171;-0,044;2,471
4943;-0,8;6,9;0,5;4,9;-29,2;-116;-127,2;-48,8;-0,1171;-0,044;2,4715
4944;-0,8;6,9;0,5;4,6;-32;-118,8;-132,8;-48,8;-0,1171;-0,0465;2,472
4945;-1,2;6,9;0,5;3,6;-29,2;-118,8;-130;-48,8;-0,1171;-0,044;2,4725
4946;-0,8;6,9;0,2;4,9;-29,2;-116;-130;-51,6;-0,1197;-0,0415;2,473
4947;-1,2;6,6;0,5;4,2;-29,2;-118,8;-132,8;-48,8;-0,1197;-0,044;2,4735
4948;-0,8;6,2;0,2;4,2;-29,2;-118,8;-132,8;-48,8;-0,1197;-0,044;2,474
4949;-1,2;6,6;0,2;4,2;-29,2;-116;-132,8;-46;-0,1197;-0,0415;2,4745
4950;-0,8;6,6;0,2;4,2;-26,4;-116;-132,8;-48,8;-0,1197;-0,0415;2,475
4951;-0,8;6,9;0,5;4,2;-29,2;-118,8;-132,8;-48,8;-0,1197;-0,0415;2,4755
4952;-1,5;6,6;1,5;4,2;-29,2;-118,8;-132,8;-48,8;-0,1197;-0,0415;2,476
4953;-1,2;6,6;0,5;4,2;-29,2;-118,8;-132,8;-46;-0,1197;-0,044;2,4765
4954;-1,2;6,6;0,5;4,2;-34,8;-118,8;-132,8;-46;-0,1197;-0,0415;2,477
4955;-1,5;6,9;0,5;4,6;-29,2;-118,8;-132,8;-46;-0,1197;-0,044;2,4775
4956;-1,2;6,6;0,5;4,2;-26,4;-118,8;-132,8;-48,8;-0,1197;-0,0389;2,478
4957;-1,2;6,6;0,5;4,2;-29,2;-118,8;-132,8;-46;-0,1197;-0,0415;2,4785
4958;-1,2;6,6;0,2;4,2;-26,4;-118,8;-132,8;-46;-0,1171;-0,0415;2,479
4959;-0,8;6,6;0,2;4,2;-26,4;-121,6;-130;-48,8;-0,1171;-0,0415;2,4795
4960;-0,8;6,6;0,2;4,6;-26,4;-118,8;-132,8;-40,4;-0,1171;-0,0415;2,48
4961;-0,8;6,6;0,2;4,2;-23,6;-118,8;-132,8;-46;-0,1197;-0,0415;2,4805
4962;-0,8;6,9;0,2;4,2;-26,4;-116;-130;-46;-0,1197;-0,0415;2,481
4963;-0,8;6,9;0,2;4,2;-26,4;-116;-132,8;-46;-0,1222;-0,0389;2,4815
4964;-0,8;7,3;0,2;3,9;-26,4;-118,8;-130;-46;-0,1197;-0,0415;2,482
4965;-1,2;7,3;-0,1;4,2;-29,2;-121,6;-130;-43,2;-0,1197;-0,0389;2,4825
4966;-0,8;6,9;-0,1;3,9;-26,4;-118,8;-132,8;-43,2;-0,1197;-0,0415;2,483
4967;-1,2;7,3;0,2;4,2;-23,6;-121,6;-132,8;-40,4;-0,1197;-0,0415;2,4835
4968;-0,8;7,3;0,2;4,2;-26,4;-116;-132,8;-40,4;-0,1222;-0,0415;2,484
4969;-0,8;6,6;0,2;4,2;-29,2;-121,6;-130;-43,2;-0,1222;-0,0389;2,4845
4970;-0,1;7,3;0,2;3,9;-29,2;-121,6;-130;-46;-0,1197;-0,0364;2,485
4971;-0,8;6,2;-0,1;4,2;-26,4;-118,8;-132,8;-43,2;-0,1171;-0,0364;2,4855
4972;-0,5;7,3;-0,1;4,2;-29,2;-118,8;-132,8;-43,2;-0,1171;-0,0415;2,486
4973;-0,5;7,3;-0,1;4,2;-26,4;-121,6;-132,8;-40,4;-0,1222;-0,0364;2,4865
4974;-0,1;7,3;-0,1;3,6;-26,4;-118,8;-132,8;-43,2;-0,1197;-0,0415;2,487
4975;-0,5;7,6;0,5;4,2;-26,4;-118,8;-130;-40,4;-0,1171;-0,0389;2,4875
4976;-0,5;7,3;0,2;3,9;-29,2;-118,8;-132,8;-40,4;-0,1197;-0,0389;2,488
4977;-0,5;7,6;-0,1;3,6;-26,4;-118,8;-132,8;-43,2;-0,1171;-0,0364;2,4885
4978;-0,8;7,3;0,2;3,9;-26,4;-118,8;-135,6;-40,4;-0,1197;-0,0364;2,489
4979;-0,5;7,9;0,2;3,9;-26,4;-118,8;-130;-40,4;-0,1171;-0,0389;2,4895
4980;-0,5;7,3;-0,1;3,6;-29,2;-118,8;-130;-37,6;-0,1247;-0,0339;2,49
4981;-0,1;7,3;-0,1;3,9;-29,2;-118,8;-132,8;-37,6;-0,1197;-0,0364;2,4905
4982;-0,1;7,3;-0,1;3,6;-26,4;-116;-132,8;-37,6;-0,1197;-0,0339;2,491
4983;-0,5;7,9;-0,1;3,6;-26,4;-116;-130;-40,4;-0,1171;-0,0364;2,4915
4984;-0,5;7,6;-0,1;3,6;-23,6;-118,8;-130;-37,6;-0,1171;-0,0339;2,492
4985;-0,8;7,3;-0,1;4,2;-23,6;-118,8;-130;-37,6;-0,1197;-0,0339;2,4925
4986;-0,8;7,6;-0,5;3,2;-26,4;-116;-132,8;-37,6;-0,1171;-0,0339;2,493
4987;-0,8;7,6;-0,5;3,6;-23,6;-118,8;-127,2;-32;-0,1197;-0,0339;2,4935
4988;-0,5;7,3;-0,1;3,6;-23,6;-118,8;-130;-34,8;-0,1146;-0,0339;2,494
4989;-0,8;7,3;0,2;3,2;-26,4;-118,8;-130;-37,6;-0,1197;-0,0339;2,4945
4990;-0,8;7,3;0,9;3,2;-23,6;-118,8;-130;-37,6;-0,1171;-0,0314;2,495
4991;-0,5;7,3;-0,5;3,6;-26,4;-116;-130;-37,6;-0,1171;-0,0339;2,4955
4992;-0,5;7,3;-0,1;3,6;-23,6;-116;-130;-32;-0,1171;-0,0314;2,496
4993;-0,8;7,6;-0,5;3,6;-23,6;-118,8;-127,2;-37,6;-0,1171;-0,0314;2,4965
4994;-0,5;7,3;-0,1;3,6;-23,6;-118,8;-130;-37,6;-0,1197;-0,0288;2,497
4995;-0,8;7,9;-0,1;3,2;-26,4;-118,8;-127,2;-34,8;-0,1171;-0,0314;2,4975
4996;-0,8;6,9;-0,1;3,2;-29,2;-118,8;-132,8;-32;-0,1146;-0,0288;2,498
4997;-0,8;6,9;-0,1;3,6;-23,6;-118,8;-130;-32;-0,1171;-0,0288;2,4985
4998;-0,5;7,3;-0,1;3,6;-20,8;-118,8;-127,2;-32;-0,1146;-0,0288;2,499
4999;-0,8;6,9;-0,5;3,6;-20,8;-118,8;-127,2;-32;-0,1171;-0,0314;2,4995
5000;-0,8;6,9;-0,5;3,6;-26,4;-116;-130;-32;-0,1146;-0,0288;2,5
5001;-0,8;7,6;-0,5;3,2;-23,6;-121,6;-127,2;-32;-0,1171;-0,0288;2,5005
5002;-0,8;7,3;-0,5;3,2;-23,6;-118,8;-127,2;-29,2;-0,1146;-0,0263;2,501
5003;-0,8;7,3;-0,1;3,2;-23,6;-118,8;-130;-29,2;-0,1146;-0,0263;2,5015
5004;-1,8;6,9;-0,5;3,2;-23,6;-116;-127,2;-29,2;-0,1146;-0,0288;2,502
5005;-0,8;6,9;-0,1;2,9;-15,2;-116;-127,2;-29,2;-0,1146;-0,0263;2,5025
5006;-0,8;6,9;-0,1;3,6;-23,6;-118,8;-127,2;-29,2;-0,1171;-0,0288;2,503
5007;-1,2;6,9;-0,5;3,2;-23,6;-116;-127,2;-32;-0,1197;-0,0238;2,5035
